,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
0,R’chronicle,あづまゆき/数多ヒロ,日本漫画,"格斗,后宫",JPG,http://images.dmzj.com/webpic/17/rchronicle20110402.jpg,"6年前，我在邻家的公馆里遇到了一位非常漂亮的姐姐－拥有神秘眼睛的少女……两位迷一样的少女，讲述美少女之间的激斗故事。唉，女孩子真是辛苦啊，又要忙于恋爱，又要忙于战斗！
",已完结
1,驱魔美男,高宮智,日本漫画,"魔法,神鬼,秀吉",JPG,http://images.dmzj.com/webpic/14/05_998bd7be7228e78c74f36dcbd6ef02eb.jpg,美葛是个看得见幽灵的〝阴阳眼〞。某天，美葛為了闪躲幽灵，误闯进被大家称為鬼屋的地方，此时出现拯救她的是一个美少女打扮的少年．世登，及被世登饲养的吸血鬼，筑。美葛因為付不起世登所要求的高额谢礼，不得已只好将〝阴阳眼〞的能力借给世登，从此天天过著被幽灵追著跑的生活…！,已完结
2,古惑少年律师,剑名舞/浅田有皆,日本漫画,"冒险,侦探",JPG,http://images.dmzj.com/webpic/12/01_729090189513317dee99b79572262e34.jpg,一名自杀的女性，寻死的原因是整形美容的医疗疏失。但是在这种情况下很难将其定罪…律师知立护调查出案发背后的隐情、并采取手段来应对。异於常人的律师之事件档案登场！,已完结
3,仙乐传说,壱村仁,日本漫画,"冒险,魔法",JPG,http://images.dmzj.com/webpic/11/xianyuechuanshuo20100906.jpg,距今4000多年以前，勇者米托斯在圣地卡兰为古代战争画上了休止符。结束战争的米托斯与女神玛天露签定了契约，将战争的罪魁祸首迪赛因封印起来，解救人类于苦难之中。岁月流逝，转眼到了现代，享受著平和生活的人类渐渐忘却了邪恶的黑暗——迪赛安，但是这股原本应该已经被米托斯封印的邪恶势力却悄悄地积蓄力量再度抬头了。作为生命之源的玛娜被搾取，世界被前所未有的灾难所侵袭。人们都在等待，等待著接受女神玛天露嘱托的再生之神子封印迪赛安，将他们解救于苦难那天的来临……人们把希望寄托在了生活于神托之村的一名少女身上，少女名叫柯蕾特,已完结
4,青春革命no.3,秋重学/金城一纪,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/7/04_789f923edec6a5f2c569f9183e681090.jpg,南方等人就读的鹿羽中央高中，是大家公认的「败类」男子高中。生物老师莫里博士对南方他们说：『你们想不想改变这个世界？』如果不会读书又没有特殊技能，就跟拥有优秀遗传基因的女校高中生做爱，留下优秀的子孙吧！南方他们听完莫里这番话，觉得头皮发麻、全身起鸡皮疙瘩，立刻组成了殭尸队。殭尸队的目标是潜入附近的千金小姐女子高中的文化祭（校方当然不准他们进入），藉机接近优秀的遗传基因，并将她们追到手。為了潜入牢不可破的文化祭，殭尸队即将发动革命！,已完结
5,东京喵喵,吉田玲子/征海未亚,日本漫画,"欢乐向,魔法",JPG,http://images.dmzj.com/webpic/6/170825miaomiao.jpg,地球，无比美丽的蔚蓝色星球上生存着１００多万种生命．但是现在，２５００种动物和它们的生活环境正遭受着新的威胁．我们．．要拯救所有动物和自己身为人类的命运．,已完结
6,半熟魔法使,住川惠,日本漫画,"科幻,魔法",JPG,http://images.dmzj.com/webpic/1/08_3c4fd03d38ad24d6f226e26a94969090.jpg,在魔法学园里，每一位学员都拥有叶片的一份魔力。而主角基普由于是异类不会魔法，但拥有超强的防御力。学园出现夺取他人叶片的事件，被怀疑是凶手的基普该如何应对呢？,已完结
7,狗狗佳人猫少女,安原一瑠,日本漫画,"欢乐向,魔法,后宫",JPG,http://images.dmzj.com/webpic/9/09_4c80091bfb2914a2a074e5f05a56e50e.jpg,"独居的高中生山田狮子丸,某天起床后发现自己养的猫狗变成两位美少女........ 

",已完结
8,无业游猫,北道正幸,日本漫画,"欢乐向,治愈,四格",JPG,http://images.dmzj.com/webpic/7/07_e4c35474e8ffaca132331d52f3fad4e8.jpg,"怎么能错过这么无厘头的猫咪漫画呢！北道正幸的可爱猫咪底下隐藏着对世道尖锐的讽刺。 
",已完结
9,天眼,岩代俊明,日本漫画,"格斗,神鬼",JPG,http://images.dmzj.com/webpic/9/tianyan20100925.jpg,"这个世界上存在着幽灵，生者及看不见他们，也摸不到他们。明神这个男人是三不五时会于幽灵交涉或加以排出的领路人兼公寓泡沫状的管理员，他与饱受惊吓的少女相遇之后将会......
",已完结
10,Honey Kids,秋元奈美,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/17/honeykids.jpg,"16岁的美纪菜,居然已跟18岁的小铁结婚,并同居在一起！但是,却附带条件～他们必须以堂兄妹的身份去上学,而且在美纪菜高中毕业前,禁止越轨！ 令人期待不已、刺激度达100%的新婚生活,现在开始！！",已完结
11,堕天之月,莲见桃衣,日本漫画,"爱情,魔法",JPG,http://images.dmzj.com/webpic/18/08_26030bf0b22a8b6f07d0ff5035f7b9f9.jpg,"爱上人类的天使, 被天使深深吸引的恶魔…违背天神旨意的他们, 堕落人间了! 但是这不是BL,是寂寞.",已完结
12,无壳蜗牛连环泡,星里望留,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/1/01_64b51a3da41ddb81f0b9e0485c4c9e49.jpg,成名作也是唯一长篇作品，个人看星里最高作，一定要看。以日本泡沫经济爆破为背景，造就廿多岁男主角被迫要和十六岁少女共处一室的爱情故事。星里在作品中幽默地把慾望与理智的对抗描绘出来，（有看过的应该记得「青少年保护条例」的堤坝…）及后女主角停学的原因等等。男主角的重拾梦想的过程令人刮目相看，对事业，婚姻，家庭，梦想，人生等问题都有探讨。星里之后的作品正式进入成熟期，推荐之作,已完结
13,猛男宝贝,志贺乃夷织,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/10/61_0958d5feeb3b3a5d39f180f5f7e87b43.jpg,"由鹤为了找一年前邂逅笑容甜美的“白马王子”，因为就读第三高中。但再次相遇时，那男孩 -- 斗真，竟是既粗暴又好色的“变态”！但却在她面临危险时救了她一命，正当她对他改观的时候，却被他夺去了初吻！
",已完结
14,窈窕美眉,秋元奈美,日本漫画,"欢乐向,爱情",JPG,http://images.dmzj.com/webpic/17/窈窕美眉_e87934856ae47222e6daf430f523204f.jpg,"亚美和野亚是从幼儿园时代就开始竞争的情敌。由于互相妨砹的关系,身边的男孩子一个接一个地跑啦！迫于情势,这两个死对头不得不联手,要来个攻占美少年的心......

",已完结
15,血色之吻,古都和子,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/5/15_f7db3ac020b78fb27c6abaf274ef0dfe.jpg,"桂木圣是个立志坐律师的穷学生,她突如其来的继承了不曾见面的祖母留下的洋公馆,但是,那里栖息着吸血鬼!!她与吸血鬼的秘密同居生活就此开始了……!?吸血鬼LOVE SHOCK令人期待已久的第一册,就此登场!!同时收录了短篇故事《天使恋歌》。",已完结
16,空色海岸,山田南平,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/3/13_ea66215bfca5090dc3f9157f745ed7e9.jpg,山田南平最新闪亮杰作!! 自小便喜欢大海的樱井朝，在小学一年级的夏天邂逅了一名男孩，两人一起在海滨拾贝，并约定日后再见。时光飞逝，成为高中生的朝，某天在巴士上遇到色狼，幸得一名学校员工出手相救。不过，那男子掉下的匙扣上吊著的玛瑙，竟跟她记忆中的男孩所送赠的相同!?更甚的是，学校中竟有拿著同样匙扣的学生…!,已完结
17,小萤的青春,秀乐沙鹭,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/0/xiaoyingdeqingchun.jpg,"与其谈恋爱,还不如在家里睡大觉~　　
萤明明就是这么想的……可是，不知道怎么为什么，却落得和上司高野部长同居的下场。　　
而且还平白冒出了一个小男友，诚？……
鱼乾女能够取会遗忘了的恋爱心情吗？　　
",已完结
18,新月面包屋,笹田明日香,日本漫画,生活,JPG,http://images.dmzj.com/webpic/3/04_a63c56d2415cb6f6f8f54b38b747d3d0.jpg,商店街里的小面包店．新月亭。容易受骗的少女水穗在走投无路下被龙吉及奈月兄妹所救。 "哥哥、哥哥"情急之下谎称自己是同父异母的妹妹并在两人经营的面包店．新月亭开始工作的水机会有如何的发展呢？ 充满温暖幸福的面包屋？,已完结
19,护宝遣圣,吉田典弘,日本漫画,"冒险,魔法",JPG,http://images.dmzj.com/webpic/8/07_d89c1ce1416dcf2dabe081911bacdb50.jpg,二百年前，这个世界的当权者为了称霸天下，企图制造强力的魔导兵器，因此到处挖掘世界各地的遗迹。使用魔导兵器的战争，使得全世界生灵涂炭。战争结束后，大陆就像世界未日一样惨不忍睹，于是各国记取教训，成立了保护遗迹的联合机构，也就是现在的圣宝共和联合。而护宝遣圣的工作，就是陪同考古学家一起调查遗迹，或是将封印已经减弱的地方，重新加强封印，不然就是从宝物猎人手中，将被夺走的宝藏抢回来。,已完结
20,恶党,宫坂香帆,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/19/04_966274de987f30e601be316eb7935c74.jpg,"惠利受到前男友纠缠被圭解危但也被他强吻了,至此利一直忘不了圭,再次相遇时利爱上了圭,刺激甜蜜的爱情开始了!",已完结
21,窗边的我与永恒的彼方,武田日向,日本漫画,"爱情,生活",JPG,http://images.dmzj.com/webpic/18/05_b0baa4800a1c1be9d57a29088993426c.jpg,很纯的故事。女主角小叶的叶即为愿望“实现“之意，小实(みのり)的动词実る则为“开花结果“之意,已完结
22,背叛的十字架,旭凛太郎,日本漫画,"欢乐向,爱情",JPG,http://images.dmzj.com/webpic/17/01_fa4652bca6f2b5e55b9af198c9fdbb26.jpg,Double Cross,已完结
23,黑的世界,高桥绅也,日本漫画,"科幻,冒险",JPG,http://images.dmzj.com/webpic/15/01_a6df1a1323170980aa5632d6628495b7.jpg,连警察都束手无策只能依靠「国家治安维持战略特殊机动队」通称－－〝SDOP″出动决解罪犯。「KILLERODOLL」雨宫是「双头魔犬」计画的结晶──日本唯一的人类战略兵器，歼灭能力与核武不相上下！,已完结
24,伊甸捍卫者,空廼カイリ,日本漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/18/06_4521a873c2fbd6c36ede74389f1fbccf.jpg,短暂的光荣时代结束了，变成了一场梦……人们又开始寻找下一个梦，寻找平稳的生活、和平、小小的幸福，所有的人为了追求这些而不断地前进。然后，战争仍然持续着…………,已完结
25,MAR魔法世界OMEGA,安西信行/星野倖一郎,日本漫画,"魔法,热血",JPG,http://images.dmzj.com/webpic/7/16_b842b1f1d9207b77a276bdada78bf8ba.jpg,尔和百宝为救回城镇而展开了冒险之旅。经过与仿制ARM使用者的连番剧斗，新的守卫觉醒了...！,已完结
26,思春单相思,小畑友纪,日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/8/11_bda1a2a2d1333fcaf720eaaa4310c468.jpg,"仁美一直偷偷喜欢着个子小却不服输的宫本，他虽然有一点骄傲，但是笑起来很可爱。 
仁美原本想在高中入学考前对他告白，但是却因为没有自信，所以一直拖到考试结束， 
结果却蹦出个程咬金，仁美的单相思究竟有没有结果呢！？",已完结
27,溶解少女,タカハシマコ,日本漫画,"科幻,悬疑",JPG,http://images.dmzj.com/webpic/9/10_f9176ff2293bd476fa79efd9201dfddf.jpg,"与父亲一起搬到某个新兴住宅区的少女绿野春。深夜的时分，小春走在尚未熟悉的街道上，前往便利商店买东西，在那里遇见了同班同学－－林。从那一夜起，小春的身体开始产生异变！ ""那一夜,她的下半身溶解了………"" 小春亲眼见到两个同学逐渐溶解，林的哥哥－－阿守也在她的面前一点一点消失。这一切都是邻居明彦做的吗？还是小春自己呢？牺牲者不断出现，最后揭晓的冲击性事实居然是……？ 

",已完结
28,交通意外调查员,树崎圣,日本漫画,"侦探,职场,高清单行",JPG,http://images.dmzj.com/webpic/5/jtywdcy.jpg,"交通意外调查员--- 
一副眼镜、一张字条,和不寻常的泊车声,成为揪出真凶的证据！ 
",已完结
29,战国BASARA乱世乱舞,霜月灰吏,日本漫画,"格斗,历史,战争",JPG,http://images.dmzj.com/webpic/4/02_5b9800875a06ff3c2b1b68941c853894.jpg,热情奔驰于战国乱世的众英雄，为了人民，为了主君，也为了自己的野心—— 心中有着各自不同的想法，开始朝向统一天下的目标前进。 真田幸村与伊达政宗，两人冲击性的相逢之后，使得此乱世更加沸腾,已完结
0,TV恋人,赤石路代,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/2/0001_6e8dafe46f85f5db3c5c94b5e15c29de.jpg,"动荡不安的车臣，在一场沙暴之中，爱美救了一位失去记忆的日本青年，而这个青年具有不可思议的力量。因为自己也有一半日本血统，爱美在他身上，感受到所谓的命中注定！？
",已完结
1,豆蔻丫头,福岛春佳(福岛遥)(福岛遥),日本漫画,"爱情,校园",JPG,http://images.dmzj.com/webpic/5/23_65f68cce4dca19f7b561054fdb40fb4c.jpg,"川岛夏海,是个很向往拥有魔鬼身材的小学5年纪学生.偶尔会对着镜子,塞点东东在身上摆摆POST幻想着那魔鬼身材~~ 　　可是她家戈壁的的'臭'游马老是笑话她.""哼~总有一天,我,夏海会变成大美女!!给你好看!!!"" 　　就在某一天早上,醒来时,夏海发现她居然真的变成了一个妙曼身材、曲线玲珑有致的大美女！！？ 　　这到底是怎么回事捏？ 　　MS，当大人一点也不好玩！！！！！！",已完结
2,冰之恋,滨口奈津子,日本漫画,爱情,JPG,http://images.dmzj.com/webpic/3/21_ae252483d29f7ae2cd11abeab13243e1.jpg,"与恋人尾发生关系的芹,却在同时,才发觉她与尾是从小就离异的兄妹,而早知事实的尾却还想继续这段不伦之恋.受到刺激而一心想要逃避的芹,在夜晚与改变她一切的周防相遇了!而尾,芹还有周防这三个人的命运也开始纠结在一起...... 
",已完结
